company,jk,posting_date,job_description,job_type,job_title,job_location,salary,state,zip_code,scrape_time,url
,jk=8dc96d0bf11092bb,30+ days ago,"IDC Assistant Engineer will perform IDC technical support for CTA colocation business ensuring the customer?s operational requirements are met. The position may take shift to meet the requirement of 7*24 service time. Report too and work well with team manager as required. Assist with troubleshooting customer request. Follow existing procedures and site documentation procedures.

Major Responsibilities:
Assist with supporting the regular testing of facility equipment

executing and tracking planned facilities work at the Data Center;

Assist with monitoring and reporting on facilities system utilization, capacities, and performance, including power, cooling and water.

Assist with troubleshooting along with customers and related vendors.

Assist on duty engineer during rotating shifts of daytime, night time and off hours. Monitor and maintain Los Angeles POP facility including but not limited at HVAC, AC UPS, DC power plant and fire pre-action system.

Response for Transport network, IP network and Voice network monitoring. Take action on network facility and alarms according to company procedure. Open tickets to related carriers, Track ticket status.

Process customer trouble ticket, carrier trouble ticket, Escalate ticket according to escalation procedure.

International Private Line testing and activation.",Full-time,IDC Assistant Engineer,,,,,0:00:55.760239,https://www.indeed.com/viewjob?jk=8dc96d0bf11092bb
LA Clippers,jk=1da55ee02996e9b3,,"The Manager, Supporters &amp; Fan Community plays a vital role with the development and execution of the LA Clippers efforts involving supporters and fandom. Reporting to the Vice President of Marketing, the Manager, Supporters &amp; Fan Community will be responsible for the creative vision, development, communication, ideation and execution of the LA Clippers fan communities. The Manager, Supporters &amp; Fan Community will oversee staff related to the fan supporter group, including part time sales staff and game night staff.This position will work closely with the Game Presentation leadership to ensure that the supporter group is smoothly implemented into the overall game night arena presentation as well as external events. The position will receive feedback on how to continuously evolve the group in connection with the in-arena show and fandom.This is a full-time position based in our DTLA office. In accordance with public health guidelines, we are currently working remotely and anticipate onboarding new staff in a remote environment.New hires will need to be fully vaccinated for COVID-19 and provide verification of vaccination. Candidates with offers of employment will need to provide verification of vaccination for COVID-19 at least seven days prior to their start date. Fully vaccinated refers to at least two (2) weeks after the final dose on a two-dose vaccination series (Pfizer or Moderna) or at least two (2) weeks after a single dose COVID-19 vaccination series (Johnson and Johnson).What You Will DoWork regularly with Game Presentation leadership to construct an overall vision for the fan supporter groupTake a leadership role in building and managing relationships with supporter groups and the fan communityDevelop and schedule engaging fan events that increase fandom, group presence and community involvementDesign efficient and engaging game day cadence and event show content, working with Game Presentation leadership for game day integrationCommunicate and assist supporters with game day related needs including serving as a liaison with arena operations, game presentation, and ticketing.Assist the marketing team with grassroots marketing programs and efforts.Create incentives for the fan supporter group that keep the group engaged, motivated, and striving to continuously excelSchedule any requested video shoots or internal and external appearance requestsOversee staff related to fan supporter group, including part time sales staff and game night staff.All other duties as assigned.Your Background, Skills and Qualifications2-3 years of experience in a related position are requiredExperience in management or supervisory role in live fan engagement connected to event presentation.Basketball and sports or event knowledge preferred.Passion for fandom and a desire to service fans and supporters with a “make it happen” attitude.Has excellent interpersonal skills and the ability to maintain positive and supportive working relationships.Strong management skills and the ability to oversee multiple individuals and projects at one time.Strong leadership skills and public presence with the ability to talk to and inspire a large group of individualsAble to work well in a collaborative group environment, be a flexible and reliable team player (both within own department and within company as a whole).Able to maintain confidentiality and discretion when handling sensitive information.Able to work nights, weekends and holidays.Show good judgement and decision-making skills.Ability to meet strict deadlines.Strong organizational skills, time management skills and attention to detail.Demonstrated dedication with the ability to handle projects from origin through execution.Willingness to learn and should be able to flourish in a fast-growing, dynamic environment.Effective communication skills, both oral and written.Self-starter and entrepreneurial spirit with hands-on approach towards business.Led by Chairman Steve Ballmer, the L.A. Clippers are committed to the city of Los Angeles and through the L.A. Clippers Foundation, provide resources and opportunities that make a positive difference toward leveling the playing field for youth in Southern California. Visit the Clippers online at www.clippers.com or follow them on social media @LAClippersThe LA Clippers are a proud equal opportunity employer. It is our desire and intent that all employees enjoy a professional business working environment that is free from discrimination and harassment.We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. To request an accommodation, please contact us at humanresources@clippers.com.Job Type: Full-time",Full-time,"Manager, Supporters & Fan Community",,,,,0:00:55.964266,https://www.indeed.com/viewjob?jk=1da55ee02996e9b3
Lime,jk=26924e8cb6462582,30+ days ago,"About Lime
Lime’s mission is to realize a future for transportation that is shared, electric and carbon-free. As the world’s leading provider of shared electric vehicles, Lime partners with cities to deploy electric bikes, scooters and mopeds to serve any trip under five miles. One of Time Magazine’s 100 Most Influential Companies in 2021, Lime has powered more than 250 million rides in more than 200 cities across five continents, spurring a new generation of clean alternatives to car ownership. Learn more at li.me!
We are looking for service technicians to maintain our fleet of shared electric scooters and able to wear multiple helmets to support our daily operations.
This role is ideal for mechanically-inclined operations professionals that want to broaden and build their career experiences in a highly flexible position.
What You'll Do
Be responsible for the maintenance of e-scooters in Lime Warehouse
Perform all the type of repairs from a screw tightening to the most complicated electronic part replacement
Maximize the number of operational vehicles in the fleet
Assist with scooter deployment and retrieval
Operate a van to redistribute products as required
Follow established safety procedures and techniques to perform job duties and make sure Lime riders are on the safest vehicles
Problem solve. Will need to spot issues and find creative ways to overcome obstacles that come your way


About You
Ideally, 2+ years of experience as a service technician in the transportation industry
Some technical expertise in mechanics and basic knowledge of electricity. No certifications required
Valid driver license and good Driving Record
Good knowledge of local area geography and street layout
Very active. Ability to bend, stoop, and lift up to 40lbs on a frequent basis
Comfortable learning and adapting to new concepts and using new tools
Willingness to learn, a great attitude and ability to work well with others - teamwork is key to success!


What We Offer
Opportunity to help build a startup
Play a role in the transformation of urban mobility and sustainability
Work with a team of fun and motivated individuals
Flexible hours - part-time or full time. Help us fill in our coverage schedule!


We here at Lime strive to build a workforce comprised of individuals with diverse backgrounds, abilities, minds, and identities that will help us to grow, not only as a company but also as individuals. Lime is an Equal Opportunity Employer.
This role will be hired, managed, and compensated through a third-party employer. By submitting information through this posting, the applicant agrees Lime may forward all submitted information to the applicable third-party employer, and the third-party employer may contact the applicant regarding the role.",Full-time,Operation Specialist - Los Angeles,,,,,0:00:56.092242,https://www.indeed.com/viewjob?jk=26924e8cb6462582
"PMG, Inc.",jk=8971f1c87ad51572,Just posted,"PMG is currently seeking skilled Laser Operators with experience operating Trumpf Dual Pallet CO2 Laser, Flow 945- Waterjet machinery. This position would be responsible for loading, operating, unloading, ensuring quality, and cleaning parts. We work with many premier manufacturing facilities all over the country, and these positions are immediately available. We also cover all travel and lodging expenses and offer lucrative compensation packages!

Here is some of what we have to offer:
Up to $32/hour (plus OT rate after 40 hours)
Per diem: $45.00/day ($315/Week tax free)
Access to health insurance
Flexibility to take time off between assignments
o Holiday time off accommodated too!
Dedicated recruiters
W2 contractor assignments
Guaranteed 50 hours a week, 10 hours paid at time and a half
All travel and lodging coordinated and paid for by PMG
Duration: 3-6 months

PMG is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce.

Recommended Skills
Material Handling Assembly Lines Production Line Staging Packing Palletizing
Employee Type
Full-Time
Location
Los Angeles, CA
Job Type
Manufacturing
Experience
Not Specified
Date Posted
12/09/2021",Job Type,Laser Operator (Traveling),,Up to $32 an hour,,,0:00:56.110267,https://www.indeed.com/viewjob?jk=8971f1c87ad51572
Fleming's,jk=85727c418f562fa2,30+ days ago,"As a dishwasher, you are responsible for the cleanliness and organization of the dishes and small wares. Dishwashers are also responsible for trash disposal and linen bag removal. A dishwasher will also make sure the washed items meet the rinse and wash temperature criteria for each state.

California Resident Privacy Notice: For purposes of applying for employment at BBI, in the employee on-boarding process and/or during employment at BBI, BBI may collect certain personal information about you. The categories of personal information that we may collect include identifiers, professional or employment related information, education information, and protected characteristics. The purposes for which such personal information will be used include use to facilitate the employment relationship, such as onboarding, managing the employment relationship (including payment of wages/fees, time records, direct deposit authorization, benefits, etc.), and preparing legally required records (including I-9 and EEO-1 forms).",Part-time,Dishwasher,",Los,Angeles",,",Los,Angeles",Angeles,0:00:56.607758,https://www.indeed.com/viewjob?jk=85727c418f562fa2
,jk=4d2f48cf87150237,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","The Landa Showroom is looking for extra Tradeshow help for the upcoming Project and Magic shows in Las Vegas. All candidates applying must have previous experience in wholesale women's contemporary apparel . If you have done previous major trade-shows, it is a huge plus. We are looking for expereienced salespeople who are self motivated, organized, reliable, positive and enjoy working with retailers. We pay an hourly rate, include all travel expenses and meals. We represent amazing product and have a great team to work with.Job Types: Part-time, TemporaryPay: $16.00 - $25.00 per hourCOVID-19 considerations:Yes, we follow the state and CDC guidelines. Masks are required at most venues.Work Location: One location",Job Type,Tradeshow help,,$16 - $25 an hour,,,0:00:56.949089,https://www.indeed.com/viewjob?jk=4d2f48cf87150237
Wedbush Securities,jk=fef67df1454f961e,4 days ago,"Job Description:
Wedbush Securities is one of the largest securities firms and investment banks in the nation. We provide innovative financial solutions through our Wealth Management, Capital Markets, Futures and Advanced Clearing &amp; Prime Services divisions. Headquartered in Los Angeles, California with over 100 offices and more than 80 correspondent offices, our commitment to providing relentless, customized service is the foundation of our consistent growth.
The Securities Processing Division in our Los Angeles office is seeking to add a Reorganization Specialist to the team.
Responsibilities include, but are not limited to:
Determine required actions and processes by reading documents/materials furnished by affected companies
Monitor g/l firm accounts and daily break reports to ensure timely resolution of all reconciling items
Monitor deadlines and critical cut-offs to ensure instructions are processed accordingly
Research and process all aspects of corporate actions
Ensure Financial Advisors (FAs) are notified about corporate actions affecting their clients
Process mandatory and/or complex voluntary offers
Process and allocate dividends and interest payments
Process daily reports to update account status
Receive and process client elections (instructions) when applicable
Provide answers and information to complex or unusual client inquires independent of Supervisor
Handle low volume of telephone, fax, and email inquiries regarding past and current corporate actions from Branch and Home Office associates
Provide training, guidance, and assistance to other associates as needed. May be responsible for reviewing work of entry level associates for accuracy and completeness
Perform essential duties of Corporate Actions Specialist
Identify potential functional improvements to processes and services provided
Perform other tasks and duties as assigned

Required Experience:

Bachelor's Degree from an accredited university required
Minimum 5 years experience in financial services operations
Must have corporate actions experience
Able to maintain a high degree of accuracy a fast-paced, deadline-driven environment
Able to work independently as well as within a team and prioritize daily work flow with little direction
Customer service orientated with strong interpersonal skills
Exceptional math and communication skills
Functional proficiency with MS Office required
In-depth understanding of systems utilized by the group (e.g., SunGard Phase 3, BETA, DTC PBS/PTS)
From: Wedbush Securities",Full-time,Reorganization Specialist,,,,,0:00:57.589999,https://www.indeed.com/viewjob?jk=fef67df1454f961e
UCLA,jk=a508ea6041b66fb4,23 days ago,"Provide realtime captioning for deaf/hard-of-hearing students in classes, academic activities, and at University events using a stenographic machine, computer and realtime captioning software. Prepare for technical classes, maintain and upgrade dictionary, edit transcripts.

Percentage of Time:
.40

Shift Start:
variable

Shift End:
variable

Qualifications for Position

8
Records

Qualifications

Required/Preferred

Ability to do realtime captioning at a minimum of 180 words per minute with 97% or greater accuracy for university level classroom lectures, meetings and conferences.

Required

Working knowledge of professional standards of the court reporting and realtime captioning profession.

Required

Ability to indicate within the realtime transcript, changes of speaker, words not in stenographic dictionary and inaudible passages with an easily readable format.

Required

Skill at operating a stenographic machine and portable PC computer. Ability to analyze and remedy basic equipment and software compatibility problems. Ability to transport and set up realtime captioning equipment with minimal distraction in classrooms and meetings.

Required

Working knowledge of general university level vocabulary used in classroom lectures and ability to learn specific technical vocabulary in such disciplines as molecular biology, mathematics, law, medicine and others.

Required

Working knowledge of appropriate roles and individual responsibilities relating to working with hearing impaired people and persons with other disabilities

Required

Interpersonal skills to work with students, faculty and co-workers in a supportive partnership.

Required

Working knowledge of realtime CAT software and word processing software.

Required

Additional Posting Information

Bargaining Unit:
TX-Systemwide Technical

Application Deadline:
01-10-2022

External Posting Date:
",,Cart Captioner,,,,,0:00:57.692367,https://www.indeed.com/viewjob?jk=a508ea6041b66fb4
"Sarnova HC, LLC",jk=a6d5858296cd8d40,6 days ago,"Company Overview:

The Client Relations Manager is responsible for the overall management, servicing and profitability of assigned client accounts and is responsible for organizing, managing, coordinating, controlling and communicating activities of the account to invested parties. The Client Relations Manager functions as account manager and as liaison between the client and the company. Must work in Downtown Los Angeles.
The Sarnova Family of companies includes Digitech Computer, Bound Tree Medical, Tri-anim Health Services, Cardio Partners, and Emergency Medical Products
Digitech is a leading provider of advanced billing and technology services to the EMS transport industry. Since its founding in 1984, Digitech has refined its software platform to create a cloud-based billing and business intelligence solution that monitors and automates the entire EMS revenue lifecycle. Digitech leverages its proprietary technology to offer fully outsourced services that maximize collections, protect compliance, and deliver results for clients.
Responsibilities and Qualifications:

Summary:
The Client Relations Manager is responsible for the overall management, servicing and profitability of assigned client accounts and is responsible for organizing, managing, coordinating, controlling and communicating activities of the account to invested parties. The Client Relations Manager functions as account manager and as liaison between the client and the company.
Essential Duties and Responsibilities:
Serve as the primary point of contact for a major client or a group of clients and promptly respond to all client inquiries.
Manage the monthly closing and report generation/reconciliation process prior to release to the client.
Liaise with the operation’s processing team as necessary to address client needs and monitor client transaction processing.
Monitor and analyze assigned client accounts in order to assure accurate and successful processing.
Identify potential problems with client accounts before they occur and works to eliminate future occurrences. Works to correct problems that do occur and to prevent them from recurring in the future.
Develop collaborative relationships across multiple departments and with external clients in order to accomplish client account goals.
Develop and maintain knowledge of client credentialing and fee schedules.
Work at client site to assess the needs of the client account and manage work flow. Also coordinates activities with the management team in acquiring new accounts, including such things as site audits and visits.
Review and if necessary, correct all client month end reports prior to delivery to the client.
Generate client ad-hoc reports upon request.
Work with clients during their budget setting process to ensure aggressive and realistic targets are being set.
Create client collection forecast models.
Create and deliver client performance presentations.
Establish client hospital connections for the receipt of patient insurance and demographic information.
Assist with the marketing of the company’s service lines.
Understand, support, enforce and comply with company policies, procedures and Standards of Business Ethics and Conduct.
Display a positive attitude as well as professional, polite, considerate and courteous conduct and treatment of others in the course of duties.
Other Duties as assigned
Skills/Experience Required:
Bachelor’s degree in business, Finance, Accounting or closely related field or an equivalent amount of relevant industry experience.
Prior client service experience.
Medical/EMS billing experience is a plus.
Emergency Medical Technician (EMT) or Paramedic experience is a plus.
Financial, accounting, or accounts receivable experience.
Able to manage multiple concurrent tasks.
Puts in the extra effort to meet deadlines.
Flexible to handle unexpected daily challenges.
Very strong written and verbal communication skills.
Ability to analyze data and identify trends.
Microsoft Office – Excel, Word, and PowerPoint
Crystal Reports/Business Objects or experience with reporting tools
Willingness to travel
Additional Requirements
Must work onsite at Clients office M-F: 8 a.m. - 5 p.m.
Downtown Los Angeles 200 N Spring St. Los Angeles CA 90012
Must be fully vaccinated and show proof of Covid-19 Vaccination
Sarnova is an Equal Opportunity Employer. We offer a competitive salary, commensurate with experience, along with a comprehensive benefits package, including 401 (k) Plan.
EEO/M/F/Veterans/Disabled
Our mission is to be the best partner for those who save and improve patients’ lives. Excellence in delivering upon our mission is dependent upon having a diverse team that is empowered to bring their full, authentic self to work each day. We strive to create a workplace that reflects the communities we serve, and we are passionate about creating an inclusive workplace that promotes and values diversity.",Full-time,Client Relations Manager - Emergency Medical Services - Digitech,",CA,90012",,",CA,90012",90012,0:00:57.739369,https://www.indeed.com/viewjob?jk=a6d5858296cd8d40
,jk=1ced3f744626a28b,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Delivery Driver (Part Time)Are you someone with customer service experience who doesn’t want to be stuck in the office anymore? Are you a student or currently a delivery driver who is looking to supplement your income and also interested in working with a team of chefs?A Personal Chef Company is seeking a Part Time Delivery Driver with weekday and weekend availability. The best candidate will take ownership of being timely and efficient for deliveries, exhibit professionalism at all times, has a keen attention to detail, strong communication skills, and is adaptable to all sorts of situations. This candidate will be comfortable working independently on routes but will pick up meals from the company’s South Bay location. Deliveries will be made to clients across the South Bay, LA County, and Orange County areas - Between 8 am to 12 noon on weekdays and 12:30 pm to 4:30pm on weekends. Mileage for the deliveries using the candidate’s own vehicle will be reimbursed per the IRS standard mileage rate.Requirements:Must be available weekdays and weekendsSmart phone (iPhone or Android)Great attitude &amp; exhibits professionalismExcellent organizational and time management skillsKeen attention to detailStrong communication skillsAdaptable to different environments and situationsReliable transportationValid driver's license, registration, and auto insuranceGood driving recordNo criminal recordBackground checkPay will be dependent upon experience. Range will be $15-25/hour.For serious consideration, submit a resume with a cover letter and a minimum of 2 references.Job Type: Part-timePay: $15.00 - $25.00 per hourSchedule:Monday to FridayWeekend availabilityWork Location: Multiple Locations",Job Type,Delivery Driver (Part Time),,$15 - $25 an hour,,,0:00:57.756367,https://www.indeed.com/viewjob?jk=1ced3f744626a28b
The Elite Team Inc,jk=5d3444353981a604,15 days ago,"Our Healthcare Client is seeking an experienced recruiter,

must have at least 5 years’ experience as a recruiter.

offering great pay plus commission.

If you meet the qualifications please apply.",Full-time,Recruiter Needed (Remote position),,,,,0:00:57.812391,https://www.indeed.com/viewjob?jk=5d3444353981a604
,jk=9c07d7b4bc97efe1,27 days ago,"Maury's in Los Angeles is looking for one early morning BAGEL BAKER to join our team.
Shifts are typically 5-8 hours plus lunch break.
You will be paid hourly and all share fully in the tip pool.
We are located on 2829 Bellevue Ave., 90026
Our ideal candidate is motivated, punctual, and hard-working.
Responsibilities
*Arrive early (sometimes by 4 am, but sometimes starting later in the day) to turn on oven and other equipment. *Boil and bake bagel, as well as other bread and pastry. *Prep other items in the shop such as cream cheese. *Prepare and maintain inventory *Clean and sanitize workstation and equipment *Help with dishes (all staff helps clean up)

Qualifications
*Attention to detail in all aspects of baking *Dedicated to working as a team towards one goal *Experience as a Baker a plus

Benefits
*Hourly plus tips means you earn over $25/hr *Health Insurance starts at 20 hours/week *401K matching
We are looking forward to receiving your application. Thank you.
Available shifts and compensation: We have available shifts all days of the week. Compensation is $17.00 - $22.00/hour.
About Maury's: Jason Kaplan loves bagels. Let's just get that out there. Growing up on the east coast, his mom packed him a bagel lunch every day: bagel with cream cheese (sometimes lox), Bugles™, and a fruit roll. (This was the 70's people. Those were the food groups.) Cut to 2004. Jason moved to Los Angeles, looked around, and was like, ""Where's the bagels?"" Cut to 2014. Ten years and still no bagels?? Enough was enough. He bought a Hobart mixer, spent a year and a half baking a dozen a day, and here we are. He hopes you like your bagels the way he does. Crispy, chewy, a little yeasty and a little sweet. Jason Maury Kaplan... bagels are his middle name.
By applying to this job, you agree to receive periodic text messages from this employer and Homebase about your pending job application. Opt out anytime. Msg &amp; data rates may apply.

Powered by Homebase. Free employee scheduling, time clock and hiring tools.",Job Type,Bagel Baker,",CA,90026",From $25 an hour,",CA,90026",90026,0:00:58.046253,https://www.indeed.com/viewjob?jk=9c07d7b4bc97efe1
,jk=4faaabff15ca9348,,"Position SummaryThe Client Service team is seeking an Associate Product Analyst to join the team. The position will be responsible for assisting with regular and ad-hoc client needs as well as providing support for Product Specialist Account Managers. This role offers a great opportunity to gain exposure to the entirety of fixed income product areas and collaborate across a variety of departments, while establishing a solid understanding of the asset management business. An ideal candidate should have excellent client service and analytical skills.Essential DutiesCollaborate with senior level account managers to support client relationshipsCollaborate with account associates on client inquiries or other requests for informationAnalyze portfolio attribution and effectively communicate drivers of performance in written commentary formAssist in creating product specific materialsPrepare and deliver ad-hoc reportingLiaise with other departments (Sales/Marketing, Operations, Compliance, Legal, Accounting) to provide information in response to client needs/requestsIdentify ways of creating efficiencies/improving processesRequired QualificationsBachelor’s degreeInterest in understanding capital markets, specially fixed incomeProficient with Microsoft Office applications, particularly ExcelProfessional Skills QualificationsA self-starter who takes initiative and can work independentlyStrong analytical skills and excellent attention to detailExcellent verbal and written communications skillsWell organized and able to prioritize multiple requests from a variety of sources#LI-DG1Job Type: Full-time",Full-time,Associate Product Analyst,,,,,0:00:58.416870,https://www.indeed.com/viewjob?jk=4faaabff15ca9348
Columbia Care,jk=7a374864293db9e4,30+ days ago,"Status: Part-time


Summary/Objective: Responsible for interacting with customers in a positive and professional manner to educate them about cannabis products in order to meet their recreational/ medicinal needs and to achieve customer service excellence and maximize profitability.

Essential Functions:

Maintains a high level of knowledge of store inventory/ productsProvides attentive and comprehensive level of customer service; actively listensEffectively utilizes POS and Posabit systems; enters required data accurately and processes sales and debit transactions without errorEnsures that all sales transactions are within complianceDaily store maintenance/ clean-up duties as assigned

Travel: minimal travel as required for attendance at company sponsored trade shows/events.

Required Education and Experience:

Strong systems orientation; previous experience with POS systemsComfortable working in a fast-paced environment with minimal directionStrong work ethic; ability to adapt to adjusting workload and priority levelsExcels in team environments and in building and developing interpersonal relationships while maintaining an individual focus/determination to achieve established goals",Part-time,Part Time Sales Associate/Budtender,,,,,0:00:58.535002,https://www.indeed.com/viewjob?jk=7a374864293db9e4
Keck Medical Center of USC,jk=bb455f0bbe0ae75d,5 days ago,"This job description and criteria based job performance evaluation emphasizes the criteria expected in the performance of Distribution Clerk. The employee is evaluated on their specific shift responsibilities, as well as, their overall knowledge and ability to perform all required duties as of a Distribution Clerk.
Minimum Education: REQUIRED: High school education or equivalent. Minimum Experience/Knowledge: Minimum 1-year experience working in a Materials Management, shipping and Receiving or Central Supply/distribution environment required. Capable of performing repetitive tasks quickly and accurately. Must be highly ethical and reliable. Effective interpersonal and communication skills. Demonstrate excellent customer service behavior and demonstrates exceptional organizational skills. Thorough knowledge of all medical supplies utilized within the warehouse and facilities. Knowledge of sterile technique as it applies to supply distribution. Ability to operate material handling of equipment to move boxes, equipment and other items. Ability to speak, read, and write English. Computer literacy preferred. Required License/Certification: REQUIRED: Fire and Safety Certification. If no card upon hire, one must be obtained within 30 days of hire, and maintained by renewal before expiration date.",,Material Management Clerk - Central Service & Supply,",CA,90015",,",CA,90015",90015,0:00:58.565001,https://www.indeed.com/viewjob?jk=bb455f0bbe0ae75d
The Conga Room,jk=fd8d1e20e47a0c4c,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Job Responsibilities: Sweep, vacuum, and mop the venue during service Setup venue furniture based on appropriate floor plan Distribute all trash cans to appropriate areas Setup and breakdown barricades within venue Clean and detail all tables throughout venue Remove trash as needed Take trash to the appropriate areas in the AEG trash area Pick up empty cups, napkins and other trash from the floor during service Assist in moving furniture as needed Able to lift more than 25 lbsPreferred Skills: Fast paced Bilingual, English &amp; Spanish Organized Attentive to details Self motivated Responsible Team playerJob Type: Part-timePay: From $18.00 per hourSchedule:8 hour shiftNight shiftOn callWeekend availabilityWork Location: One location",Job Type,Houseman,,From $18 an hour,,,0:00:58.611010,https://www.indeed.com/viewjob?jk=fd8d1e20e47a0c4c
,jk=518154f89733244d,30+ days ago,"Job Description
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
We're looking for someone to join our team as a Surgery Associate who:
Schedules surgical procedures, based on physician instructions. Generates and distributes surgery schedules to selected departments throughout the facility. Assumes responsibility for telephone communications and general clerical functions. Corresponds with assigned charge nurses to ensure fluency of scheduled surgical cases and overall throughput of the day.
Essential Functions:
Collaborates in the implementation of new hospital and departmental policies. Reviews and updates department policies and procedure manuals on an ongoing basis.
Schedules patients and ensures CMS payments. Communicates with insurance offices when specific verifications are needed. Coordinates hospital activities with physician schedules.
Receives patient information from the physician offices and coordinates schedules. Plans surgery and on-call schedules and ensures delivery to appropriate departments. Provides admissions with surgery schedule hard copies and notifies them about cancellations and schedule changes. Enters information into the computer and prints daily schedules.
Posts the following day's schedule and notifies anesthesia and relevant staff about pertinent changes.
Performs other job-related duties as assigned.
Job Qualification
You'll be successful with the following qualifications:
Education:
High School Education/GED or equivalent: Preferred
Associate's/Technical Degree or equivalent combination of education/related experience: Preferred
Knowledge of medical terminology: Preferred
Work Experience:
Experience working in a healthcare setting: Preferred
Adventist Health is committed to the safety and wellbeing of our associates and patients. Therefore, we require that all associates receive all required vaccinations, including, but not limited to, measles, mumps, flu (based on the seasonal availability of the flu vaccine typically during October-March each year), etc., as a condition of employment, and annually thereafter. Medical and religious exemptions may apply.",Per diem,"Surgery Associate - Per Diem, Weekends",,,,,0:00:58.675964,https://www.indeed.com/viewjob?jk=518154f89733244d
Cleaning Pros,jk=ea0d5355fff4348f,30+ days ago,"Cleaning Pros. is looking for an experienced cleaner in Los Angeles.

Our company provides cleaning services to Airbnb apartments at the moment and soon we will also do residential and commercial cleanings.

Must have at least 1 year of experience in cleaning.

To start working you will need your own cleaning supplies and know your way around Los Angeles.

Cleaning schedules are assigned the night before, all cleaners must be able to install and use apps HouseCall pro and Slack.

We accept Part-time and Full-time jobs.

Our work week starts on Friday, all payments are held for 1 week, until paid.

further details will be discussed over the phone.",Job Type,Cleaner,,$20 - $30 an hour,,,0:00:58.692038,https://www.indeed.com/viewjob?jk=ea0d5355fff4348f
Charlie's Produce,jk=729e6d6d441dffee,23 days ago,"Overview:

Charlie’s Produce - Who We Are
Charlie's Produce is a privately owned wholesale produce company. We are the largest privately owned produce wholesaler on the West Coast, with distribution centers in Seattle, Spokane, Portland, Anchorage, Boise, and Los Angeles. The secret to our 40 years of success in this industry is PEOPLE! We strive to hire the best and we reward them with a working environment that fosters loyalty, stability, innovation, and growth.
Charlie's provides a healthy employee stock ownership program, competitive Medical/Dental/Vision and Life Insurance plans. And our newest benefit offers Pre-Paid Fully Funded College Tuition to our employees and the dependent children of our employees after 1 year!
Responsibilities:

The Job:
Looking for extra cash this season? Then we are looking to hire you!
Warehouse Order Selectors work with our Shipping/Receiving Department, pick outgoing orders using a pick headset, palletizing products and wrap finished pallets.Some warehouse experience is great, but no experience is no problem! We offer an extensive paid training program to all new hires!
Schedule:
Part-time &amp; Full-time work available!
Part time work is less than 30 hours per week
Start time 6:00pm, must be available minimum Friday and Sunday
4-5 hours per scheduled day
Must be available for holidays and weekends as needed
Paid Sick time is available
ESOP- Employee Stock Ownership Program, free retirement fund program
College Dream Program, earn your degree for free, after 1 year of service
Work boot discount programs
Fun employee appreciation events
Employee Referral Programs, earn $500-$1000 per hired referral after 90 days
Pay
$17.00/Hour, annual performance reviews!
Qualifications:

Required Experience
Ability to work in refrigerated environment, 35 – 45 degrees
Ability to lift up to 50lbs frequently
Ability to work without direct supervision and to prioritize activities under pressure
Warehouse experience is a plus but not required
Able to work on your feet for 8+ hours
Ability to adhere to all food and safety protocols and procedures
Supplemental Information
This employer participates in E-Verify and will provide the Social Security Administration and if necessary the Department of Homeland Security with the information from each new employee's Form I-9 to confirm work authorization.Upon hire, must be able to show proof of Covid vaccination, minimal first dose will be accepted.
Charlie's Produce is an Equal Opportunity Employer.",Job Type,Warehouse-PT,,$17 an hour,,,0:00:59.266167,https://www.indeed.com/viewjob?jk=729e6d6d441dffee
,jk=943c7ca2d5fd54c5,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Mixologists welcome!Gen-Eric Bartending is a small, locally owned business serving the greater LA area. We encourage any applicants to check our website out at Genericbartending.com to learn more information about us!This is a fantastic opportunity for those who enjoy gig work.-Ability to acclimate to new surroundings is needed. Our business spans from weddings to house parties and every gig will be different.-You will be working both alone and with teammates. Confidence will be the key to providing great service.-Extensive knowledge of drinks/spirits. We create custom menus for our clients and you will be working with a range of ingredients.PLEASE HAVE EXPERIENCE AND/OR TRAINING.Locations are flexible, looking for central/greater LA area.Job Types: Part-time, ContractPay: From $20.00 per hourBenefits:Flexible schedulePhysical Setting:BarSchedule:HolidaysNight shiftWeekend availabilitySupplemental Pay:TipsCOVID-19 considerations:Masks required, vaccinations encouraged.Application Question(s):Are you available to work weekends? (Fridays, Saturdays, Sundays)Education:High school or equivalent (Required)Experience:Bartending: 1 year (Preferred)Restaurant Experience: 1 year (Preferred)Work Location: On the road",Job Type,Private Event Bartender,,From $20 an hour,,,0:01:00.066842,https://www.indeed.com/viewjob?jk=943c7ca2d5fd54c5
