company,jk,posting_date,job_description,job_type,job_title,job_location,salary,state,zip_code,scrape_time,url
Spectrum,jk=ed2da82b078d7bc7,Just posted,"Spectrum Reach (www.spectrumreach.com) grows businesses of all sizes with custom, multiscreen advertising solutions, backed by the power of TV, data, innovation, community experts, and unforgettable creative.

JOB SUMMARY

Works with Sales Team and Crossfunctional Teams in developing and executing integrated, client-focused marketing and advertising solutions. Ensures business needs and client objectives are being addressed both for designated teams as well as Regional and Division initiatives, as needed.

Committed to staying ahead of advertising trends, including advanced advertising, as well as other emerging technologies within the increasingly competitive and fragmented media landscape.

MAJOR DUTIES AND RESPONSIBILITIES
Customized Client Strategies and Solutions
Support information gathering and analysis of clients, market conditions, competitive market analysis, and multiscreen opportunities.
Localize marketing materials with market-specific research information and insights.
Develop customized insights for all Key and Target accounts in partnership with the Sales organization.
Provide localized materials using quantitative and qualitative resources.
Participate/facilitate cross-functional brainstorm sessions.
Local Market Level Research
Aggregation of syndicated research data to support individual client needs.
Arm sales with audience measurement insights to drive rates and inform sales of opportunities via use of Nielsen, Comscore and proprietary Set Top Box data.
Proactively seek high profile programming to identify opportunities and collaborate with Pricing &amp; Planning and Sales Management to support competitive pricing and maximize revenues.
Provide competitive media spend information via Kantar, Media Monitors, etc.
Develop proficiency in using set-top box data to help inform Client schedule recommendations.
Effectively use Polk data to provide Clients with automotive market intelligence.
Develop a story with data that is complete and relevant and clearly convey the story to sales teams or clients.
Utilize mapping software to build market coverage maps and help identify areas of opportunities for our clients
Multiscreen Sales Support &amp; Product Activation
Work with Advanced Advertising to provide a custom local market data addressing multi-screen solutions.
Understand Multiscreen and have the ability to pivot the conversation based on performance of platforms, programs nor networks and present the infomration with confidence to any audience.
REQUIRED QUALIFICATIONS
Skills/Abilities and Knowledge
Works on problems with moderate scope.
Works on assignments that are semi-routine in nature but require occasional deviation from accepted practice.
Works on assignments that require some judgment within prescribed guidelines.
Intermediate level proficiency in appropriate software applications or technology.
Knowledge of basic Multiscreen terminology and media math formulas.
Marketing Research experience
EDUCATION &amp; EXPERIENCE

Bachelor's degree (B.A.) or equivalent combination of education and experience.


Preferred Experience with Software and Tools:
Comscore, SVE &amp; TVE
Nielsen
NLTV
Strata
Scarborough
Kantar
IHS Markit Polk
MRS360 298823-2 298823BR",,"Analyst, Marketing Research & Insights - Media",,,,,0:00:42.081670,https://www.indeed.com/viewjob?jk=ed2da82b078d7bc7
New York State Office of the Attorney General,jk=7d7d02c892e99e99,3 days ago,"Detective Supervisor: Auto Insurance Fraud Unit (AIFU) – New York City


The Office of the Attorney General is seeking qualif ied candidates for Detective Supervisor.

Candidates should be hard-working, motivated and committed to public service on behalf of the

people of the State of New York.


In 2001, in response to the increase in no-fault insurance fraud, the governor signed

Executive Order 109, appointing the Attorney General as the special prosecutor for auto

insurance fraud. Since 2002, AIFU has brought felony charges against hundreds of defendants,

including doctors, lawyers, healthcare providers, steerers, lay people, and hospital employees.

AIFU continues to investigate and prosecute no-fault fraud and other types of auto insurance fraud.


The qualifications for this position are: At least five years of experience supervising

investigative staff; proficiency in the areas of insurance fraud and automobile crimes; expert

interviewing and interrogation skills and the ability to memorialize information; expertise in

collection of evidence and executing search and arrest warrants; extensive experience in

undercover operations involving surveillance; extensive experience in illegal narcotics

enforcement; experience testifying in various courts; established contacts at the city, state

and federal levels within the law enforcement community serving the greater NYC area.


Please respond to Reference No. INV_AIFU_NYC_9327_012822 as outlined below. Deadline for

responding is January 28, 2022.


Qualifications in addition to those listed above:


Must have at least ten years of law enforcement experience and current NYS basic police school

certif ication.


Must possess a valid NYS driver’s license and have the ability to drive a motor vehicle.


The Public Officer’s Law requires that police officers at the OAG be citizens of the United States and

reside in New York State.


Performance of the duties may require frequent, unscheduled work on evenings and

weekends and requires 24/7 availability. This position is in the exempt class, and incumbents

serve at the pleasure of the Attorney General.


Applications are being received online. To apply, please click on this link:

INV_AIFU_NYC_9327_012822. Applicants will be taken to the online application page for this

position. Applicants must be prepared to submit a complete application packet consisting of a cover

letter (include Reference No. INV_AIFU_NYC_9327_012822) and resume. Please note: Failure to

submit a complete application will delay the consideration of your application. You may address your

cover letter to Investigator Jobs.


Per Office of the Attorney General policy, confirmation of vaccination status is a condition of

employment for this position. If you are not fully vaccinated, you will be required to provide negative

COVID-19 test results once weekly. The agency will consider religious and reasonable

accommodations.


For questions about an Investigator position with the OAG, the application process or assistance with

submitting your application, please email Investigator.jobs@ag.ny.gov or call 518-776-2500.

These positions are in the exempt class, and incumbents serve at the pleasure of the Attorney

General.

Candidates from diverse backgrounds are encouraged to apply.

The OAG is an equal opportunity employer and is committed to workplace diversity.",,Detective Supervisor,,,,,0:00:42.267917,https://www.indeed.com/viewjob?jk=7d7d02c892e99e99
"Langan Engineering and Environmental Services, Inc.",jk=2016ee3cef2ae646,3 days ago,"Langan provides expert land development engineering and environmental consulting services for major developers, corporations, energy companies, healthcare systems, colleges/universities, and large infrastructure programs throughout the U.S. and around the world. Our employees collaborate seamlessly among 30+ offices and gain valuable hands-on experience that fosters career growth. Langan culture is entrepreneurial from advancing innovative technical solutions, to participating in robust training and knowledge sharing, to making progressive change within the communities we live and work.

Langan is committed to a diverse and inclusive work environment where employees are empowered to contribute their skills and knowledge to make impactful contributions. Langan is pleased to be recognized for three consecutive years as a top 10 ""Best Firms to Work For"" and top 100 ""Hot Firms"" in the nation.


Langan is seeking a Land Surveyor to join its collaborative team in New York, NY. This individual will serve a key function in working on multiple small and large-scale projects with a team, preparing site or building information models and CAD deliverables. In this role, you will gain land surveying experience working with commercial, retail, and residential properties within the local region. The successful candidate shall share our passion for the challenge of merging the art of science and mapping.

Job Responsibilities:

Collect field data for preparation of surveys by using surveying equipment and software;
Effectively use reports, maps, drawings, engineering plans, and aerial photographs to assess project needs and assist in project approach;
Assist in recovery of survey control and monumentation, construction layout, obtaining invert and subsurface utility information, and photo documentation of the project area;
Recommend new approaches and ideas that continuously improve efficiency and services performed; and
Performs other duties as requested.

Qualifications:

High School diploma required; Bachelor’s degree in Surveying preferred;
0 to 2 years of experience in topographic, boundary, utility survey, construction layout, and GPS;
Familiarity with current local, state, and surveying regulations;
Strong CAD and computer skills (Word, Excel, AutoCAD, Terramodel, Carlson, etc.);
Proficient mathematical ability;
Strong attention to detail;
Ability to multi-task effectively;
Excellent analytical and judgment capabilities;
Strong written and verbal communication skills;
Ability to work well individually and within groups;
Possess reliable transportation for client meetings and job site visits and a valid driver’s license in good standing; and
Ability to participate in field work and work during evenings and/or weekends, when necessary.

Langan is committed to employee wellbeing and providing a healthy and safe work environment. Langan provides a rich array of programs and benefits to help its employees advance their careers and enhance the quality of their lives. Our comprehensive compensation package includes: full-time employment company paid medical, dental, and vision coverage; life insurance, short- and long-term disability insurance, and paid pregnancy disability leave; 401(k)/Roth with company match; paid time off including parental and military leave; employee referral and professional license bonuses; and educational reimbursement.
Langan offers flexible work schedules; extensive training; wellness programs; buddy and mentoring programs; employee resource groups; and much more!

Langan is an affirmative action / equal opportunity employer committed to building a team that represents and values diverse backgrounds. Langan promotes a positive work environment of inclusion, where we respect each other’s differences and recognize that a diverse and inclusive environment is a key to our success.",,Land Surveyor,,,,,0:00:42.287938,https://www.indeed.com/viewjob?jk=2016ee3cef2ae646
,jk=7a91ee1dd3af5a09,3 days ago,"Peak is a premium restaurant located on the 101st floor of 30 Hudson Yards; in a State-of-the-Art building with panoramic views and situated above Edge the highest outdoor observation deck in the city. A luxurious destination with breath-taking views of lower New York City.

Peak is looking for a sommelier to oversee our wine menu and offer recommendations on the best pairings.
Our Sommeliers should demonstrate a friendly personality, strong knowledge of food and wine pairings, and good interpersonal skills.
Responsibilities:
Creating and updating wine lists with the chefs and managers.
Making recommendations on food and wine pairings.
Ensuring that the wine cellar is fully stocked.
Informing guests on the variety of wines available.
Support training wait staff on available wines.
Organizing wine tasting events with managers.
Complying with health and safety regulations.",Full-time,Sommelier,,,,,0:00:42.349939,https://www.indeed.com/viewjob?jk=7a91ee1dd3af5a09
J.Crew,jk=f0d562a6974a5503,1 day ago,"The Email Marketing Specialist will be part of an exciting new MarTech team that will be responsible for the technical creation and evolution of customer messaging at J.Crew Group- from email, to SMS, to journey-building experiences across multiple consumer-facing touchpoints This role supports the J.Crew Group digital family of brands (J.Crew, Factory, and Madewell) and reports to the MarTech Operations Manager. This role provides daily support and oversight for the implementation, deployment, monitoring and maintenance of all messaging touchpoints with our customers. They will partner closely with the business teams on prioritization and overall strategy, as well as with engineering and our third-party provider, Salesforce, on technical and configuration setup and execution. This role will support all emails (batch and blast, triggered, and transactional) as well as mobile (SMS and push notifications). They will become experts on our Salesforce Marketing Cloud system as well as any supporting integrated systems (examples: BlueCore, Acquia, Amperity) that are required to execute on all messaging and segmentation strategies. The Email Marketing Specialist is expected to stay ahead of the curve on trends and new capabilities within messaging and educate the broader teams of these opportunities.
Responsibilities:
Messaging publish process:
Code and develop all messaging communications
Execute on seamless process
Focus on cross brand leverage and consistency
Create re-usable messaging templates, HTML snippets, and libraries
Implement on Design System
Ensure ADA compliance in all communications
Understanding of CAN-SPAM compliance and what differentiates a promotional message from a transactional message
Provide support for execution of all customer messaging to include:
Production and execution of all email and SMS campaigns, including building emails from templates and HTML, asset coordination, QA and scheduling.
Support various strategic programs via manual and triggered campaigns across the customer lifecycle including new customer acquisition, win-back, nurturing, post-purchase, loyalty, retention, surveys, and transactional emails
Manage and execute against email/SMS marketing calendar and ensure alignment with business priorities, demand forecasts and internal stakeholders. Communicate and coordinate changes to the marketing calendar across departments.
Devise and execute A/B tests, manage testing calendar, record results, and advise on improvements. Testing includes subject lines, message content, CTAs, customer segments, send time and new features intended to drive performance lift.
Performing render testing across devices, email clients, and ISPs to ensure proper renders.
Customer Preference Center – frequency and explicit preferences
Additional Responsibilities where training will be provided:
Own segmentation setup
SQL expertise and oversight within the Salesforce Marketing Cloud
Creation of new segmentation SQL
Oversight of segmentation library for business self service
Execute on Customer Journey Management:
SME for Interaction Studio and Journey Management
Identification of new journeys in partnership with business
Execution and setup of journey library for business self service
Work with business teams to define Customer Audience Frequencies
Qualifications
REQUIRED:
2+ years in technical or operationally focused role with an emphasis on email
Solid knowledge of SQL, HTML &amp; CSS, and JavaScript or AMPScript
Working knowledge of graphic design applications (Adobe Creative Cloud, Sketch)
Experience coding emails with personalized dynamic content
Strong problem-solving skills and ability to troubleshoot
Attention to detail and strong execution
Ability to work independently and as part of a team
Ability to manage workflow and tight deadlines
Ability to work in a rapidly changing environment and strong communication skills
Ability to execute on seamless processes and identify areas for optimization as needed
Experience in online retail environments
Experience with Salesforce Marketing Cloud a plus
Intellectually curious

PREFERRED:
BA/BS
Experience in software workflow tools like JIRA/Confluence and collaboration tools like Microsoft Teams
A true team player looking to improve experiences for customers and their business and technical team members
Experience with eCommerce site operations and workflows
Desire to evolve the overall MarTech operations landscape, creating new guidelines, standards, and strategies
Thrives in a quick-turn, fast-paced environment with multiple stakeholders, business partners, and varying team structures
CRM &amp; customer loyalty experience preferred
Experience with HTML and SMS Messaging programs a plus
We are committed to affirmatively providing equal opportunity to all associates and qualified applicants without regard to race, color, ancestry, national origin, religion, sex, marital status, age, sexual orientation, gender identity or expression, legally protected physical or mental disability or any other basis protected under applicable law.",,Email Marketing Specialist,,,,,0:00:42.366927,https://www.indeed.com/viewjob?jk=f0d562a6974a5503
Swiss Post Solutions,jk=9896d90cc144b97c,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","As the first face and first impression for Swiss Post Solutions offices, including many clients, guests, and vendors, the Concierge must maintain an engaging, helpful, can-do, resourceful, and confident demeanor while ensuring the quality and efficiency of the lobby and front desk experience for building guests.Key Responsibilities:Welcome guests receive and catalog guest information, and orient new clients.Represent Swiss Post Solutions and our clients positively in all interactions (in person, on the phone, and over email)Oversee the quality of the lobby concierge experience while demonstrating a spontaneous desire to assist others and provide excellent serviceExhibit a courteous and gracious personality even in stressful situationsKeep building secure by receiving guests and contacting associated client host, coordinating with Building Security, and managing access levels for clients.Troubleshoot issues related to access cards, turnstile, and traffic flow.Field questions about bike storage, mail room, loading dock, and other common inquiriesDirect requests to building maintenance, SPS staff and clients.Collaborate with other members of the team who are also responsible for the front desk experience, including cross training other staff on how to effectively handle the day to day operationsGreet and open the doors (when applicable) for residents, tenants and guests.Respond to all requests in a courteous, professional manner at all timesAnswer the front desk phone.Arrange for car/limo services when requested.Assist with restaurant menus, reviews, recommendation and reservations.Provide directions for parks, restaurants, airports, etc.Maintain control of all keys, including the logging of keys in and out.Announce all visitors to the clients and tenants. Keep all visitors at the front desk until. permission is received from the unit resident/tenant. Exhibit a positive and professional attitude. Be kind and helpful to everyone.Escort/assist tenants to and from cars, lobby areas, etc.Proactively assist with packages and groceries.Provide additional level of security for the complex.Assist with dry cleaning.Take resident requests for maintenance services and complete the required documentation.Prevent unauthorized written and verbal solicitations throughout the building.Take control of the lobby and monitor cameras and entranceway.Maintain a clean and pleasant environment.Secure all packages, deliveries, and other appropriate items at the designated area.Monitor use and return of carts. Keep appropriate records in the logbook.Log in all contractors. Notify superintendent of any contractors or repairmen in the buildingCompetencies:Results orientedDriven by client satisfactionStrong integrity, solid business ethicsExcellent presentation and interpersonal skillsExcellent written and oral communication skillsExpert in customer service skills, professional attitude and appearanceGood organizational skillsAbility to maintain confidentialityAttention to detail.Ability to function with a high level of patience, tact and diplomacy to defuse anger and collect accurate informationAble to convey information and ideas through speech in ways that others will understandAble to listen to and understand information and ideas presented through spoken words and sentencesAble to speak clearly so listeners understand, identify and understand the speech of another personVisual acuityStrong initiative required; ability to work independently with minimal direct supervisionBe personable, articulate, knowledgeable and professional in presenting oneself in a professional settingFlexibility in dealing with simultaneous projectsQualifications:Minimum of a high school degree or equivalent experienceA natural interest in helping/supporting othersAbility to work between 8am and 6pm.3+ years of professional experience, ideally some of which are working as a Hotel Concierge, Receptionist, Office Manager, Administrator, or other similar rolePhysical Demands:Fine and/or gross motor skills, including the ability to grasp, lift and/or carry or otherwise move packages on a standard wheeled cart with a load capacity of 50 lbs.Ability to walk, bend, kneel, stand, and/or sit for an extended period of timeManual dexterity required for operating office machinery (phone, copy machines, binding equipment, etc.)Ability to lift or move 25 lbs. or greater frequentlyOther Duties:This job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.Job Type: Full-timeBenefits:401(k)401(k) matchingDental insuranceEmployee discountHealth insuranceLife insurancePaid time offSchedule:8 hour shift",Full-time,Concierge,,,,,0:00:42.435911,https://www.indeed.com/viewjob?jk=9896d90cc144b97c
"Stefanini, Inc",jk=96e9e49a8516a5dd,1 day ago,"Stefanini Group is hiring!

Open to W2 candidates only!

Do you want to be a part of a highly innovative, digitally transformative team and work on cutting edge, state of the art technologies? If yes, then this is for you! Exciting opportunity awaits, let us help you get started.
For interested applicants, click the apply button or you may call: (248) 728-2611 / email: Laiza.Villapando@Stefanini.com for faster processing. Thank you.

What will you do:
You will oversee a number of teams across the globe in a matrix organization
This position will work closely with client representatives and requires someone with strong attention to detail, as well as excellent interpersonal skills and emotional intelligence
You will be responsible for driving strategy within your assigned delivery programs in partnership with the Business Unit Lead and Client Success Director
You will also enjoy working with an energetic and dynamic team, engaging at many levels with the client to improve the service delivered to their consumers
Delivers to our Customer Expectations
Provide leadership, direction and coach/mentor team
Implement process improvements
Provides Executive Management Presentations on Services
Participates in on-going Service Delivery Meetings
Drive Continuous Improvement

Responsibilities
Analyze product architecture and provide guidance / thought leadership for the development team
Participate in epic and user story grooming as part of the agile project framework
Lead &amp; participate in cross-functional teams during the lifecycle of product development
Highlight progress through outcome-based updates and product reviews
Lead multiple agile squads and be able to effectively leverage allocated capacity and deploy product and features to market
Collaborate with and manage partners and product development teams in US and Hungary
Off hours Support might be required


Experience Required:
In-depth experience working with different models on Ordering Delivery e.g. Owned ordering channels vs ordering thru 3rd party vendors (e.g. UberEats, DoorDash), Last mile models (owned delivery channel vs delivery thru 3rd party vendors)
Strong architecture background, with ability and experience to technically analyze the product architecture
6+ years' experience in product development management, with a focus commerce and ordering delivery capabilities
Demonstrated success managing high-availability API-based products in eCommerce
Experience with implementing resilient, reusable, and flexible APIs and microservices designed to support and improve the technical ecosystem
Experience constantly evolving portfolios of services while in production use
Experience in agile software development methodologies, Scrum Product Manager certificate is a plus
Experience owning the creation or modification of key technology capabilities / product areas
Passion for existing and emerging technologies, including eCommerce, payment, ordering
High-volume, high-availability, internet, retail or eCommerce experience strongly preferred
Prior experience in supporting checkout, payments, and omni-channel fulfillment
Demonstrated technical acumen; ability to influence and debate solutions with technical team members, to understand technology solutions and potential tradeoffs and to represent technical concepts to non-technical stakeholders
Data-driven mindset, understand complex logic and process of interconnected data flows throughout business work-stream
Ability to communicate and leverage empirical data both verbally and in writing to business leaders of all levels
Strongly collaborative and effective in a cross-functional environment with the ability influence key stakeholders across organizations

Education Required:
BS/BA required

Who We Are
The Stefanini Group is a global provider of offshore, onshore and near shore outsourcing, IT digital consulting, systems integration, application and strategic talent augmentation services to Fortune 1000 enterprises around the world. Our presence is in countries like Americas, Europe, Africa and Asia, and more than 400 clients across a broad spectrum of markets, including financial services, manufacturing, telecommunications, chemical services, technology, public sector, and utilities. Stefanini is a CMM level 5, IT consulting, company with global presence. We are CMM Level 5 Company.",Full-time,Technical Product Manager - Online Ordering,,,,,0:00:42.500753,https://www.indeed.com/viewjob?jk=96e9e49a8516a5dd
Union Square Hospitality Group,jk=64efd5c54f61e4b1,1 day ago,"Make a meaningful impact as a Service Director with Union Square Events!


The Service Director leads the training, development, and motivation for all casual event staff for off-premise catering. In addition to a warm and gracious outlook, the Service Director must possess a professional, polished approach to leadership to ensure the successful execution of service and hospitality. The Service Director must embody USHG's Family Values while teaching and coach the events team on company expectations, policies and protocols.

As an important member of our team, you’ll receive:

Full Health, Dental, and Vision insurance
Paid Time Off to support you in having an active life outside of work
Paid Parental Leave
Dining credit and discounts throughout the USHG family of restaurants
401(k) to help you invest in your future
Access to Mentor Programs, Career Development classes, and personalized career advancement support

Key Responsibilities

Lead, develop, and maintain a robust and high performing casual event staff to ensure best-in-class service while embodying USHG's Family Values
Support event planning process by collaborating with Event Sales, Operations, and Culinary Teams to provide adequate staffing levels and appropriate onsite leadership and support
Maintain precise knowledge and adherence to all applicable laws, policies, and procedures

What You Bring to the Table

Commitment to embodying our Family Values of:
Integrity- Doing the right things always- using sound judgment- even when no one is looking
Excellence- Doing what needs to be done, as well as it can possibly be done
Hospitality- Doing all that can be done for others- and more than is expected- in thoughtful ways that let people know you are on their side
Entrepreneurial Spirit- Seeing opportunities others haven’t- and creating opportunities others wish they’d thought of first
Strong Computer Skills (Microsoft Office, Adobe Illustrator, CaterXpert preferred)
5+ year experience in Lead Captaining high profile events of all sizes and types
Strong understanding of Service and Operations as it pertains to Catering
Proficiency in all roles needed to manage an event including but not limited to: Bussing, Passing Food, Table Service, Expediting, Bartending, and Co-Captaining
Strong understanding of off-premise event logistics and requirements
Strong understanding of varied and diverse cuisine and beverage
Bachelor’s Degree
TIPS Certification
NYC Food Handler’s Certificate",Full-time,Service Director - Union Square Events,",NY,10003",,",NY,10003",10003,0:00:42.744792,https://www.indeed.com/viewjob?jk=64efd5c54f61e4b1
,jk=6801d8023e733041,Today,"Hester Street is seeking a project manager and researcher with advanced quantitative and technical skills, to include technology product management, GIS, measurement and evaluation and data analysis skills.

The successful candidate will have a deep understanding of how to leverage technology and utilize innovative spatial data analysis, visualization methods, and create tools and products to help expand and democratize access to data, provide technical support to Hester Street’s various community-based organizations and partners, and help implement community-driven planning and development projects in New York City and nationwide.

We are looking for a professional with 5-7 years of work experience to join a growing, dynamic team that holds social/racial justice, grass roots planning, and innovation as its core values.

The Hester Street office is currently functioning on a remote-hybrid model.
ABOUT HESTER STREET

Hester Street is an urban planning, design and development nonprofit that works to ensure that neighborhoods are shaped by the people who live in them. We offer technical and capacity-building assistance to community-based organizations, private firms and government agencies on land use processes, neighborhood planning and design, and public and private community development projects. We strive for more vibrant, equitable, sustainable and resilient neighborhoods.

Local knowledge, needs and priorities guide our work. We partner with community-based organizations and specialize in crafting project-specific, data-driven, interactive tools and processes to ensure that community participants have both the information and inspiration they need to engage in planning and development decisions.

ABOUT THE POSITION

Hester Street is looking for a motivated, and social justice-oriented product manager and data analysis specialist with 5-7 years of professional experience preferably in community/urban planning or related urban policy fields. The ideal candidate will have strong knowledge and experience designing and developing technology products based on varied research methodologies and utilizing public datasets for advanced spatial analysis and visualization methods based on research and of implementing.

The Project Manager – Data, Research + Strategy will support various data democratization, community planning, housing, and economic development projects at Hester Street. This role requires excellent strategic skills, quantitative and qualitative data analysis skills, and the ability to champion product development and project manage multiple fast paced priorities and deadlines in a team setting. The Project Manager – Data, Research + Strategy, should have a strong interest in participatory planning, design and equitable development in New York City and abroad.

This is a great opportunity for a highly motivated technology product specialist and urban data and GIS analyst who welcomes work in a collaborative environment, and wants to join a growing, high-energy team.


RESPONSIBILITIES

The ideal candidate will:
Contribute to all aspects of data democratization projects at Hester Street
Develop, champion and communicate the vision for technology products throughout the organization
Design, develop and implement strategic action plans for technology products to support our internal teams and external stakeholders and partners
Work closely with Hester Street partners and consultants that include government staff, architects, planners, community organizers, evaluation experts and other collaborators, to translate business and community issues into human-centered technology solutions
Carry out key GIS and data analysis steps (such as collecting data, data management, analysis, and visualization, mapping etc.) in support of various and diverse projects at Hester Street that may include but are not limited to climate justice, criminal justice reform, COVID-19 recovery, art + culture work, small business support, affordable housing, etc.
Work closely with project teams to develop diverse research and engagement methodologies and reporting structures for project impact.
Utilize a range of digital platforms to collect data, such as type form, survey monkey, google suite, etc.
Collaborate with community-based organization partners on project development and data analysis.
Coordinate and manage logistics for community events.
Contribute to the preparation and facilitation of community planning and design workshops.
Work with Hester Street’s team of designers and planners to develop innovative community engagement tools and online mapping and data visualization applications.
Effectively prioritize, execute and track tasks across multiple projects, adhering to rigorous timelines.
Research and help implement best practices around research design, community engagement practices, data visualization, and project management.
Demonstrate a strong and ongoing desire to learn about new planning and policy topics and research methodologies to support Hester Street’s mission and portfolio or work.
QUALIFICATIONS
More than 1-2 years of product design and development and data analysis experience, ideally within community planning and relevant fields such as public health or other urban policy fields.
Master’s degree in GIS or Urban Planning, Urban Studies, Architecture or a related field; or alternatively an advanced certificate in GIS. A substantial professional GIS and data analysis portfolio can also serve as proof of knowledge and experience.
Demonstrated ability to execute work in a pro-active, deadline-oriented manner and ability to manage and prioritize different workloads.
Demonstrated experience juggling multiple project deliverables.
Knowledge of Adobe Creative Suite (InDesign, Illustrator and Photoshop).
Experience working in low-income communities, immigrant and other communities of color and/or experience working with community-based organizations preferred.
Fluency in a language other than English a plus.


Top candidates will have a mix of the following skills &amp; experience:
Product Manager: Develop strategic action plans for setting product vision, create and maintaining product roadmap and strategy; communicating vision to community stakeholders and partners, and define complex goals and metrics for product outcomes.
Critical Data/Policy Thinking and Research: knowledge of urban planning systems and relevant data concepts in urban planning context and ability to design methods and build critical narratives from data in support of progressive and social/racial justice-oriented projects. Focused and motivated individual with skills to conduct research when/if there are knowledge gaps.
Data Analysis: excellent skills using spreadsheet software to clean up and analyze quantitative data, working knowledge of SQL, familiarity with DBMS software, knowledge of qualitative data analysis and visualization software. Good knowledge of publicly available data such as Census products, NYC Open Data Portal, City agencies data portals is required.
Offline GIS: fluency with ESRI ArcGIS Desktop is preferred. Candidates with QGIS knowledge are welcome to apply as well. Candidates with knowledge of advanced spatial analysis methods are preferred.
Online GIS: online map visualization and web app/map development using ArcGIS Online and ESRI Arcade, alternatively fluency in other online mapping methods using JavaScript libraries and opensource tools and data such as leaflet, Turf, D3 et., and some light web development skills such as familiarity with HTML5 and CSS.
Graphic Design and Data Visualization: working knowledge of Adobe AI for map graphics and info graphic design, Adobe ID basic knowledge, knowledge of online services such as Tableau, Canva, Google tools for data visualization and publishing.
Salary

The salary for range for this position is $80,000 - $90,000 and depends on prior experience. In addition, Hester Street offers a comprehensive benefits package.
To Apply

Please upload cover letter, résumé and product development/GIS/Data analysis and visualization portfolio.

Hester Street is an Equal Opportunity Employer committed to a diverse workforce that reflects the populations with whom we partner and serve. Our organization is women-led and our staff is majority people of color. We seek to build an inclusive organization grounded in respect for differences and encourage applications from all qualified individuals without regard to race, color, religion, gender, sexual orientation, gender identity or expression, age, national origin, marital status, disability or veteran status.

Hester Street is a nonprofit organization incorporated as Hester Street Collaborative, Inc.",,"Project Manager – Data, Research + Strategy",",NY,10002",,",NY,10002",10002,0:00:42.773784,https://www.indeed.com/viewjob?jk=6801d8023e733041
BNP Paribas,jk=ea8743a104bf26e6,Today,"VICE PRESIDENT - CREDIT RISK ANALYST (ASSET MANAGERS/REGULATED FUNDS) (JOB NUMBER: RIS001680)
Business Overview:
To advise the Bank’s Management on risk appetite
To contribute as an objective “second pair of eyes” that risks taken on by the Bank align with its policies
To report and alert Bank Management of the status of risks to which the Bank is exposed
To contribute to the development and growth of the risk culture within the Group

RISK’s main responsibilities are:
Credit and counterparty risk, market risk, funding and liquidity risk, as well as interest rate and FX risk of the Banking book, insurance risk and operational risk.
RISK covers all Group’s activities and geographies.
Provide a holistic view of the risk profile to the Bank’s Management and Board, by coordinating with the relevant Functions to ensure relevant risk assessment, aggregation, and reporting.

RISK I2S, which is part of RISK CIB, is responsible of the credit risk profile for all institutional clients, intragroup entities, and market infrastructure entities, as well as their related credit approval processes.

Candidate Success Factors:
Candidates will be measured on the following four performance drivers, which will dictate how individual impact is considered on the Americas platform:
Results and Impact
Leadership and Collaboration
Client, Customer and Stakeholder Focus
Compliance Culture and Conduct

Responsibilities:
Credit risk management for Asset Managers and Regulated Funds:
Perform credit analyses on regulated fund and asset manager counterparties identifying major strengths and weaknesses via a review of investment strategy and leverage, performance history, portfolio exposures and risk management practices.
Evaluate derivatives and financing transactions across client base, working closely with Relationship Managers, Traders, Market Risk, Legal and Operations personnel to structure transactions to mitigate diverse forms of risk.
Present credit reviews to appropriate credit committees including senior management.
Monitor creditworthiness of assigned counterparties on an ongoing basis, proactively identifying any deterioration in credit quality.
Maintain good and open relationships with customers via due diligence visits, periodic phone and/or personal contact.
Work with other support areas within the bank (e.g. legal, credit risk control, collateral management, etc.) to ensure that the provisions of legal documents protect the bank and reflect the terms of the credit approval.
Effectively handle multiple tasks through prioritization of requests.
Work on other special projects and initiatives as needed.
Minimum Required Qualifications:
BA/BS required - concentration in finance or business preferred
5+ years of relevant work experience
Good understanding of financing and Capital Markets trading products
Strong analytical skills with a focus on detail
Excellent verbal and written communication skills to firmly and confidently express credit decisions &amp; opinions
Proactive, with the ability to multi-task and influence change

Preferred Qualifications:
Concentration in finance or business preferred

FINRA Registrations Required:
Not Applicable

BNP Paribas is committed to providing a work environment that fosters diversity, inclusion, and equal employment opportunity without regard to race, color, gender, age, creed, sex, religion, national origin, disability (physical or mental), marital status, citizenship, ancestry, sexual orientation, gender identity and gender expression, or any other legally protected status

Primary Location: US-NY-New York
Job Type: Standard / Permanent
Job: RISKS
Education Level: Bachelor Degree or equivalent (&gt;= 3 years)
Experience Level: At least 5 years
Schedule: Full-time
Entity: BNP Paribas CIB",Full-time,Vice President - Credit Risk Analyst (Asset Managers/Regulated Funds),,,,,0:00:42.797785,https://www.indeed.com/viewjob?jk=ea8743a104bf26e6
